Region,Country,CountryID,Industry,Edition,Category,ParentID,Subcategory,ProductID,Lowest Level,Modelled,Hierarchy Level,Data Type,DataTypeID,Unit,Unit Multiplier,Current/Constant,Currency Conversion,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Eastern Europe,Romania,341,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",107146.1259,114967.7931,122210.764,126248.6077,126374.8563,131303.4757,139181.6842,147532.5852,147385.0527,150922.2939,152129.6723,151369.0239,142589.6205,134587.491,117189.3661,106916.5462,108550.2311,112818.4261,120871.4054,124739.2904,118627.0651,116135.8968,115671.3532,118447.4657,124991.8356,131267.8199,138142.1508,149737.145,155982.5611,168234.1131,178807.3403,192287.1775,179558.089,177414.0747,181598.5518,182559.6213,188881.2475,193594.9429,199972.5286,207191.2494,214639.9079,222165.5882,229938.5945,237987.1926,246316.5439,254937.6765,263860.4805,273095.6006,282653.9453,292546.8341,302785.9733,313383.4823,324351.9042,335704.22
Eastern Europe,Russia,344,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",,,,,,,,,,,,,,1780788.191,1691748.781,1446445.208,1320604.475,1152887.707,1105619.311,1065728.566,1080446.277,1022696.424,1087647.874,1196912.979,1257674.605,1316780.072,1413543.341,1515369.712,1611992.514,1743425.23,1891817.409,1991099.104,1835377.533,1918037.902,2001190.7,2069231.179,2096131.184,2100721.743,2135333.817,2193088.159,2257444.457,2324006.505,2380947.343,2440088.063,2501184.403,2563688.801,2627787.783,2693480.664,2760818.166,2829838.489,2900584.493,2973099.091,3047426.568,3123612.233
Eastern Europe,Serbia,408,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",,,,,,,,,,,,,,57066.17132,50409.93661,36224.64728,25201.69195,25855.65161,27326.07795,28597.30214,30721.68813,30929.59955,27473.83539,28917.3107,30449.92817,31771.75955,32567.32441,35606.45973,37530.43834,38865.22889,40957.02051,42521.20046,41030.506,41443.56118,42093.06829,41452.0019,42487.27589,42274.83951,43201.78393,44065.81961,45167.4651,46522.48905,48383.38861,50076.80722,51871.22614,53755.16026,55691.03041,57701.31654,59785.43665,61943.83522,64180.62014,66498.24335,68899.51294,71387.53814
Eastern Europe,Slovakia,354,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",,,,,,,,,,,,,,48911.34118,41819.19671,39059.12973,41871.38707,44467.41306,47980.3387,51290.98207,53547.78528,55903.88783,55903.88783,56686.54226,58660.21016,61348.61676,64278.11812,67529.26099,72023.33281,78033.97432,86222.83246,91181.09351,86703.66858,90503.47298,93203.49001,94882.36541,95774.97809,97933.73083,100739.0031,104196.2678,107953.5719,111815.7793,115521.9203,119221.383,123036.1421,126973.386,131036.5109,135229.6854,139557.0334,144022.8591,148631.5906,153387.8015,158296.2112,163361.6895
Eastern Europe,Slovenia,359,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",,,,,,,,,,,,,,29915.07262,27252.63116,25753.73645,26474.84107,27878.00764,29940.98021,31018.8555,32569.79827,33709.74121,35496.3575,37022.70087,38111.11116,39569.43737,40729.23845,42521.78519,44225.99083,46812.80987,50071.0612,51765.29606,47653.72957,48253.37456,48595.37362,47359.59044,46835.72367,47127.22724,47668.63329,48581.09793,49554.08186,50636.13054,51700.56973,52737.11006,53791.36181,54867.32056,55964.63172,57083.93373,58225.60984,59390.12276,60577.92492,61789.48342,63025.27309,64285.77855
Eastern Europe,Ukraine,377,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",,,,,,,,,,,,,,262509.3279,239671.0163,215943.5857,183986.0945,142099.8202,124846.06,112547.4747,108974.0923,106996.2126,106779.0103,113113.1411,123550.0907,130035.8473,142409.9779,159654.1625,164439.5542,176673.6362,190089.2963,194468.7843,165768.0385,172647.0392,181549.4925,182106.5885,182025.6474,174078.8162,173318.9407,179632.1637,185869.7527,192387.9294,199118.0964,206088.1437,213300.9835,220766.5835,228493.3968,236490.6703,244767.8426,253334.7177,262201.4328,271378.4829,280876.7298,290707.4147
Latin America,Argentina,167,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",265652.1553,257151.2863,275151.8764,277077.9395,261162.5827,252938.5729,262380.7699,267628.3853,249025.5362,266820.901,273568.8016,268215.0601,249421.2309,246083.9748,271917.8705,299922.692,318670.8594,337249.3706,327654.626,345764.0971,373809.0231,388200.6704,375060.0778,372100.8537,355695.5236,316944.3288,344952.8284,376100.5969,410622.6835,444966.8543,480577.0666,495485.1114,495735.395,541026.9804,587311.3666,592868.4901,610288.6654,599826.2809,604948.3804,619012.0797,641241.6206,667720.8132,694908.2479,721471.7377,748853.0998,777318.7809,806854.413,837515.5443,869340.9549,902375.959,936666.2364,972259.5534,1009205.414,1047555.217
Latin America,Bolivia,185,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",11797.86451,12045.61967,12057.66529,12131.21704,12167.61069,11688.32851,11215.88627,11193.34234,11005.74192,10722.45413,10986.54817,11306.25672,11734.76385,12278.7875,12925.51124,13138.26516,13699.1377,14338.47645,15009.23038,15663.78292,16439.76672,17266.52259,17340.25064,17775.14413,18074.4418,18523.69389,19025.93443,19819.94277,20696.26832,21689.07013,22679.04267,24073.46312,24881.60913,25908.40416,27248.88679,28659.40678,30601.11867,32149.32265,33733.25173,35419.91432,37190.91003,39050.45553,41002.97831,43053.12723,45205.78359,47466.07277,49839.3764,52331.34522,54947.91249,57695.30811,60580.07352,63609.07719,66789.53105,70129.0076
Latin America,Brazil,182,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",810934.4185,851481.1395,909381.8569,992954.0496,949264.0714,954921.6853,922454.348,971409.0002,1048160.025,1127233.218,1167824.886,1170907.944,1208376.998,1158011.844,1169950.947,1164487.276,1218810.607,1283821.965,1340528.381,1369349.741,1415565.295,1416060.743,1419685.858,1480817.531,1500262.424,1540140.814,1557800.371,1646786.49,1698819.57,1766042.456,1873619.354,1970515.405,1964018.073,2111981.067,2169697.396,2192067.743,2246612.452,2270467.583,2316868.21,2378979.803,2448252.281,2523833.52,2602139.089,2682787.524,2765958.733,2851702.175,2940105.284,3031248.452,3125217.17,3222098.894,3321983.96,3424965.462,3531139.392,3640604.704
Latin America,Chile,193,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",50775.89433,54939.51767,59499.49764,64226.73272,68216.49736,58947.2397,57295.53804,60667.95341,61861.89873,65323.69059,69622.64266,74696.74086,82618.33023,85651.24913,92456.24088,103744.2233,110929.5482,117214.8164,129507.1342,139034.9741,148219.6245,153061.9596,151976.7503,158768.5913,164074.6376,168488.4558,174844.4983,187111.8195,198669.1809,209982.071,220818.8794,228089.2424,225725.253,238733.7373,252673.2457,266271.5036,277121.3083,284546.8352,295812.4429,307735.6729,320640.5845,334110.1552,348142.0651,362764.225,378000.2744,393876.2982,410419.1018,427656.7071,445618.2888,464334.2569,483836.2957,504157.4202,525332.0318,547395.9758
Latin America,Colombia,202,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",99912.79712,108405.3849,114259.2757,119319.819,122036.7313,123193.6395,125132.7074,129325.9044,133344.0602,141110.0183,148686.2152,154728.823,160011.265,166862.9473,170820.9365,178256.7718,188435.2335,198133.995,208440.9254,212726.4708,220022.9888,221277.1198,211974.6297,218174.8876,221835.6403,227390.3614,236300.1341,248902.0724,260616.7876,278071.6368,297260.325,307803.5688,312887.0963,325406.2884,347030.6065,361081.9653,377973.5005,395182.1615,413653.689,433354.8581,453252.5089,473223.4615,493592.0285,514812.8245,536950.7605,560039.3815,584121.1421,609238.3337,635435.5912,662759.32,691257.9708,720982.0635,751984.294,784319.6149
Latin America,Costa Rica,340,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",11888.06566,12637.0138,13256.22747,13355.9143,13053.5364,12102.45574,12605.4338,13617.39803,13715.71564,14475.01766,15164.75225,15685.20655,16573.93035,17170.59184,17559.16233,19166.17687,20587.15723,21560.92976,22406.33382,22605.078,23865.98925,25870.25503,27997.30739,28501.25893,28808.04739,29644.10979,31542.67073,32886.21579,34822.02265,37879.26974,40885.11959,42001.94718,41575.32358,43635.09863,45603.13784,47944.33543,49621.08624,51810.05982,54133.09316,56460.81617,59001.55289,61656.62277,64431.1708,67330.57348,70360.44929,73526.66951,76835.36964,80292.96127,83906.14453,87681.92103,91627.60748,95750.84981,100059.6381,104562.3218
Latin America,Dominican Republic,216,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",12240.66908,12497.72313,13060.12067,14100.88169,14704.25842,14954.23081,15646.31261,15842.36091,15506.02759,16052.14988,17676.14588,18057.24359,18851.94288,17823.75791,17992.19243,19883.71162,21319.91211,21810.90968,23009.20106,24649.98719,26622.97216,28489.50874,30402.57925,32122.45316,32703.62206,34596.5755,34508.92203,34961.66467,38200.07629,42276.46558,45859.2374,48269.43816,49936.69084,53807.39404,56219.53358,58405.17061,60779.04466,63921.44146,66874.822,69616.6897,72401.35729,75297.41158,78309.30804,81441.68036,84699.34758,88087.32148,91610.81434,95275.24691,99086.25679,103049.7071,107171.6953,111458.5632,115916.9057,120553.5819
Latin America,Ecuador,230,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",29345.59469,31282.40394,32940.37135,34554.44954,35902.07307,36332.89795,35315.57681,36798.83103,38417.9796,39606.63189,37241.32383,41146.44905,41263.71643,42504.92902,44678.20604,46292.87641,47218.73393,49229.30762,50338.44393,51210.30577,53426.68781,55172.1377,52557.53009,53131.45832,55265.02105,57529.10553,59095.55251,63947.90069,67331.58124,70296.54522,71836.08453,76402.79824,76835.61367,79544.29854,85802.95604,90282.16702,94472.679,99028.42311,104423.5186,108078.3417,111862.1645,115773.9844,119828.3893,124024.7795,128368.334,132865.1124,137519.6418,142337.5034,147324.4463,152486.2535,157829.0423,163359.1322,169083.0545,175007.5897
Latin America,Guatemala,255,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",19524.1151,20500.32085,21463.83593,22257.99786,22401.33937,21607.88393,21061.63662,21169.05097,21042.03667,21063.0787,21816.92629,22666.04106,23559.76306,24290.35131,25036.308,26198.74378,27104.17237,28056.88402,29295.59545,30114.99326,31363.86203,32801.8951,34012.61305,34872.45191,35709.39076,37090.13843,38028.81254,39227.51206,40506.37302,42685.52321,45376.44179,46865.28132,47111.81286,48463.68016,50518.38259,52013.60218,53933.15506,55377.40936,57201.83471,59203.89893,61276.03539,63420.69663,65640.42101,67937.83574,70315.65999,72776.70809,75323.89288,77960.22913,80688.83715,83512.94645,86435.89957,89461.15606,92592.29652,95833.0269
Latin America,Mexico,313,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",443978.3508,480384.5755,524579.9565,574320.6279,623361.8664,620107.9174,598441.3468,618824.2591,632271.3102,612588.7043,623223.2442,631113.2505,657178.2277,691114.9114,720100.2708,745800.6495,764975.1842,801138.2778,755003.2277,799357.9109,855016.3332,895217.844,919093.4237,967772.9975,961913.1802,963182.1177,976885.0138,1018849.216,1049746.582,1102248.444,1136949.71,1152870.307,1098681.496,1154345.853,1200315.681,1248125.352,1261397.768,1293270.553,1342974.843,1396265.471,1454747.789,1515588.2,1574997.526,1636357.984,1700193.221,1766496.128,1835390.714,1906970.626,1981342.571,2058614.906,2138900.898,2222318.033,2308988.436,2399038.979
Latin America,Peru,338,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",69234.7012,67405.17216,70162.54963,74332.54527,78459.51927,78284.77153,70136.82534,72667.56297,74165.33741,81156.1342,89049.49865,80642.09198,70713.40419,67190.0639,68681.1855,68309.95743,71891.84265,80740.5539,86724.55532,89151.95227,94926.16769,94554.49609,95968.00132,98553.7357,99162.69167,104570.5578,108925.9457,114326.7154,121512.3462,130660.7882,141791.0516,154755.2176,156378.9594,169594.1495,180536.7303,191279.291,202415.6244,210953.5504,222822.8033,235020.6723,247927.2426,261108.8411,274886.6401,288689.4172,303111.1698,318270.1406,334182.735,350892.1165,368436.6565,386858.5069,406201.4274,426511.4967,447837.0694,470228.9251
Latin America,Uruguay,382,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",20982.79964,22094.88802,23464.77108,24866.79115,25339.26018,22972.57328,22218.84315,21976.21338,22300.36253,24275.50564,26201.2815,26585.6543,26879.15992,26958.99103,27913.06972,30127.13441,30927.91365,33179.77504,32699.3319,34523.30063,36266.03684,37818.22322,36696.9129,36045.17573,34659.55233,31979.67324,32237.20041,33850.40161,36375.6863,37866.57204,40343.61796,43238.73435,44255.38878,47974.65034,51496.55747,53389.76012,55737.09271,58355.61301,60278.24606,62253.56419,64501.54039,66950.66388,69498.80614,72143.93071,74924.89888,77823.8837,80847.32942,84004.19972,87294.83373,90724.85298,94299.68236,98023.75563,101902.7327,105942.3272
Latin America,Venezuela,384,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",188148.8735,192099.9998,194597.2998,184970.5714,182588.1504,187417.607,168945.7277,177769.763,179311.0269,190213.1373,199345.27,212322.6471,182767.3346,194588.7258,213522.2088,226461.6547,227084.4242,221750.2111,230513.7795,230057.3622,244714.3167,245433.7768,230778.926,239287.745,247409.736,225500.0023,208011.8005,246050.1003,271437.3376,298234.0363,324340.1877,341458.3897,330523.8586,325603.0483,339201.6166,358284.9536,363071.8628,357971.0115,363197.1575,372277.0864,381584.0136,391123.6139,401146.1565,411676.2431,422611.3934,434002.0911,445843.9059,458124.2061,470855.1601,484038.3287,497676.9077,511778.497,526349.4489,541397.4751
Middle East and Africa,Algeria,164,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",58654.07856,64621.56788,69453.85663,70002.96367,72103.04983,76717.64801,80860.40332,85388.58308,90170.3449,89990.00459,89360.0768,87662.23754,91870.02321,93020.01132,91903.77061,93374.23094,91411.04776,90588.35148,94073.91743,97648.72629,98722.86228,103755.7538,107075.9379,111144.8236,114479.1683,120890.0017,129594.0818,135166.6273,143141.4583,145551.9605,150461.4281,154012.3178,156525.7989,162185.7717,166772.3854,172277.5418,176935.9265,184609.6377,192258.015,200528.9548,209037.3983,217959.1145,227379.3074,237170.6435,247421.0653,258147.8838,269348.439,281056.9475,293291.998,306072.703,319424.78,333371.6343,347938.2866,363151.7104
Middle East and Africa,Cameroon,329,Countries & Consumers,2014,Economy and Finance,1632,  Total GDP,1634,no,no,1,Socio-economic indicators,173,USD million,1000000,"Historic Constant 2013 Prices, Forecast Constant 2013 Prices","Historic Fixed 2013 Exchange Rates, Forecast Fixed 2013 Exchange Rates",8163.382024,9959.32607,10556.88563,11602.01731,13580.27728,14607.35365,15607.08094,16772.61774,18132.37386,19363.74337,18946.84198,17456.67286,17147.68975,16091.22058,15485.54704,15013.23785,14539.1198,14176.36876,14644.75599,15376.99379,16161.22047,16977.3621,17724.36604,18459.92723,19293.20834,20066.67306,20875.56066,21648.37391,22145.63706,22859.16949,23508.3699,24361.01848,24816.0823,25645.68393,26697.66989,27920.15619,29218.16425,30610.70196,32158.37905,33838.97594,35636.16395,37556.24047,39565.87489,41706.78438,43976.05052,46368.78743,48891.71316,51551.91127,54356.85076,57314.40701,60432.8839,63721.03711,67188.09874,70843.80319
